WARN ( ./pmacct.conf.vaultaire ): Unknown key: print_output. Line 4 ignored.
OK ( default/core ): link type is: 1
WARN ( default/core ): eth1: no IPv4 address assigned
ID     CLASS             SRC_MAC            DST_MAC            VLAN   SRC_AS  DST_AS  SRC_IP           DST_IP           SRC_PORT  DST_PORT  TCP_FLAGS  PROTOCOL    TOS    PACKETS               FLOWS                 BYTES
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       60.231.78.94     110.173.155.28   0         0         0          ip          0      345                   0                     57013
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.229.117    101.172.213.59   0         0         0          ip          0      5                     0                     260
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.232.63     183.132.230.107  0         0         0          ip          0      1                     0                     317
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.234.160    203.45.2.207     0         0         0          ip          0      136                   0                     132385
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.155.28   60.231.78.94     0         0         0          ip          0      479                   0                     595334
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.181  14.200.205.207   0         0         0          ip          0      439                   0                     599828
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.224.13     59.100.203.166   0         0         0          ip          0      276                   0                     75843
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       203.14.81.88     202.4.235.143    0         0         0          ip          0      641                   0                     33332
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       124.170.86.191   202.4.230.41     0         0         0          ip          0      327                   0                     31979
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.239.85     61.14.118.66     0         0         0          ip          0      373                   0                     138793
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.227.214    110.143.36.124   0         0         0          ip          0      97                    0                     58077
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       50.31.164.225    202.4.239.68     0         0         0          ip          0      32                    0                     2079
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.229.117    54.191.68.39     0         0         0          ip          0      331                   0                     69559
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       193.242.192.23   202.4.231.45     0         0         0          ip          0      12                    0                     711
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       139.168.161.120  202.4.224.13     0         0         0          ip          0      290                   0                     112193
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.235.143    203.14.81.88     0         0         0          ip          0      2971                  0                     4215094
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       203.26.235.14    202.4.239.153    0         0         0          ip          0      342                   0                     76403
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.239.68     50.31.164.225    0         0         0          ip          0      40                    0                     47512
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       180.87.183.10    202.4.228.39     0         0         0          ip          0      60                    0                     18130
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.224.13     139.168.161.120  0         0         0          ip          0      221                   0                     61264
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       210.215.130.166  202.4.229.93     0         0         0          ip          0      785                   0                     38385
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.189.67.18    202.4.229.26     0         0         0          ip          0      54                    0                     14380
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       203.161.124.50   202.4.235.59     0         0         0          ip          0      2                     0                     142
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       124.148.26.89    110.173.155.81   0         0         0          ip          0      7                     0                     287
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       180.216.44.16    110.173.157.72   0         0         0          ip          0      485                   0                     22019
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       210.209.99.177   202.4.228.73     0         0         0          ip          0      219                   0                     22013
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       124.168.13.214   110.173.157.81   0         0         0          ip          0      1557                  0                     249097
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       82.104.5.138     202.4.228.215    0         0         0          ip          0      5                     0                     627
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.229.93     210.215.130.166  0         0         0          ip          0      1484                  0                     1958419
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       50.31.164.210    202.4.239.115    0         0         0          ip          0      367                   0                     27916
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.228.73     210.209.99.177   0         0         0          ip          0      297                   0                     266812
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.72   180.216.44.16    0         0         0          ip          0      485                   0                     39964
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.235.59     203.161.124.50   0         0         0          ip          0      2                     0                     142
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.230.150    203.89.194.211   0         0         0          ip          0      6                     0                     1101
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.230.41     110.175.237.78   0         0         0          ip          0      80                    0                     99705
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.61.122.27    110.173.157.213  0         0         0          ip          0      1203                  0                     73496
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.231.45     193.242.192.23   0         0         0          ip          0      7                     0                     8788
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       41.33.190.66     202.4.229.117    0         0         0          ip          0      25                    0                     3144
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.231.45     202.146.209.248  0         0         0          ip          0      1707                  0                     2551882
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       59.167.247.138   202.4.228.242    0         0         0          ip          0      90                    0                     4746
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       180.9.233.225    202.4.228.215    0         0         0          ip          0      397                   0                     19048
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       122.150.233.142  110.173.157.11   0         0         0          ip          0      171                   0                     26113
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       101.160.14.69    202.4.235.221    0         0         0          ip          0      107                   0                     7343
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.213  202.61.122.27    0         0         0          ip          0      1892                  0                     2488284
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.239.115    50.31.164.210    0         0         0          ip          0      378                   0                     139929
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.229.117    41.33.190.66     0         0         0          ip          0      31                    0                     30844
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.236.106    110.143.19.130   0         0         0          ip          0      19                    0                     2527
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       50.31.164.209    110.173.154.9    0         0         0          ip          0      747                   0                     340260
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.228.215    180.9.233.225    0         0         0          ip          0      329                   0                     13800
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.142.52.119   202.4.237.119    0         0         0          ip          0      114                   0                     18814
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.146.209.248  202.4.231.45     0         0         0          ip          0      1224                  0                     66263
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       124.178.234.236  202.4.224.13     0         0         0          ip          0      404                   0                     123482
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.228.215    82.104.5.138     0         0         0          ip          0      3                     0                     159
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.238.98     123.211.168.114  0         0         0          ip          0      42                    0                     58445
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       70.167.18.56     202.4.229.56     0         0         0          ip          0      9                     0                     369
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.237.119    110.142.52.119   0         0         0          ip          0      138                   0                     58913
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       122.107.49.227   110.173.158.135  0         0         0          ip          0      2                     0                     80
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.154.69   14.201.177.122   0         0         0          ip          0      18                    0                     4784
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       108.162.245.190  110.173.154.59   0         0         0          ip          0      10                    0                     939
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.224.77     203.41.236.222   0         0         0          ip          0      5393                  0                     2801335
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       113.181.144.16   202.4.228.215    0         0         0          ip          0      113                   0                     5432
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       108.162.212.166  110.173.155.81   0         0         0          ip          0      85                    0                     6058
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.229.56     70.167.18.56     0         0         0          ip          0      9                     0                     360
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.154.59   108.162.245.190  0         0         0          ip          0      10                    0                     1121
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.229.109    121.218.80.139   0         0         0          ip          0      202                   0                     300829
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       59.154.42.130    110.173.154.20   0         0         0          ip          0      103                   0                     27554
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       24.14.95.249     202.4.232.63     0         0         0          ip          0      1439                  0                     74597
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.228.215    113.181.144.16   0         0         0          ip          0      91                    0                     3816
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.224.13     110.146.142.48   0         0         0          ip          0      352                   0                     70150
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       83.170.113.210   110.173.154.79   0         0         0          ip          0      7                     0                     364
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       59.167.222.236   202.4.234.99     0         0         0          ip          0      11                    0                     1076
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.237.137    120.136.10.72    0         0         0          ip          0      486                   0                     349426
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       203.45.92.152    202.4.224.13     0         0         0          ip          0      251                   0                     131524
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       36.224.130.69    202.4.228.193    0         0         0          ip          0      4                     0                     168
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       203.49.131.10    202.4.239.88     0         0         0          ip          0      46                    0                     7506
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.199  203.174.170.202  0         0         0          ip          0      258                   0                     288186
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       37.49.229.203    202.4.237.193    0         0         0          ip          0      251                   0                     22978
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       153.107.33.155   202.4.229.224    0         0         0          ip          0      2824                  0                     150901
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.213  101.173.127.241  0         0         0          ip          0      380                   0                     481480
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       120.150.160.101  110.173.157.11   0         0         0          ip          0      39                    0                     7809
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       203.217.15.67    202.4.224.13     0         0         0          ip          0      235                   0                     77103
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       149.135.123.163  202.4.224.13     0         0         0          ip          0      376                   0                     149785
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.228.193    36.224.130.69    0         0         0          ip          0      3                     0                     128
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.229.224    153.107.33.155   0         0         0          ip          0      3399                  0                     4969056
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       101.164.178.49   202.4.238.2      0         0         0          ip          0      121                   0                     31358
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       108.162.249.190  110.173.154.59   0         0         0          ip          0      36                    0                     6213
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.158.70   110.142.24.248   0         0         0          ip          0      190                   0                     48142
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.237.193    37.49.229.203    0         0         0          ip          0      251                   0                     133179
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.229.26     202.189.67.18    0         0         0          ip          0      91                    0                     103367
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.228.250    66.249.74.34     0         0         0          ip          0      107                   0                     143637
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.143.237.197  202.4.229.83     0         0         0          ip          0      59                    0                     15765
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       98.249.214.229   110.173.155.136  0         0         0          ip          0      552                   0                     137452
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       49.183.49.108    202.4.227.221    0         0         0          ip          0      267                   0                     54380
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.236.106    101.187.4.8      0         0         0          ip          0      1102                  0                     90548
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.238.2      101.164.178.49   0         0         0          ip          0      117                   0                     31967
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.227.221    49.183.49.108    0         0         0          ip          0      313                   0                     135694
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       157.55.39.250    202.4.228.215    0         0         0          ip          0      10                    0                     1227
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       27.125.203.43    202.4.228.250    0         0         0          ip          0      58                    0                     6774
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       125.7.7.210      110.173.154.156  0         0         0          ip          0      122                   0                     25740
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       124.148.133.161  202.4.229.148    0         0         0          ip          0      90                    0                     4475
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.7    185.31.18.29     0         0         0          ip          0      1                     0                     52
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       203.173.43.215   202.4.229.153    0         0         0          ip          0      160                   0                     67900
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.229.83     110.143.237.197  0         0         0          ip          0      75                    0                     47427
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       121.219.163.198  110.173.155.81   0         0         0          ip          0      29                    0                     8393
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       108.162.212.163  110.173.155.81   0         0         0          ip          0      118                   0                     7346
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       116.212.226.122  110.173.154.20   0         0         0          ip          0      200                   0                     8000
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.239.173    203.30.95.6      0         0         0          ip          0      28                    0                     20879
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.228.242    203.45.131.116   0         0         0          ip          0      52                    0                     31491
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.181  66.249.74.61     0         0         0          ip          0      382                   0                     527942
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       174.36.241.151   202.4.228.137    0         0         0          ip          0      19                    0                     1324
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       208.64.90.253    202.4.234.251    0         0         0          ip          0      1                     0                     63
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.154.20   116.212.226.122  0         0         0          ip          0      422                   0                     622352
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       120.151.74.102   202.4.239.88     0         0         0          ip          0      77                    0                     19083
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       220.245.163.15   202.4.235.221    0         0         0          ip          0      66                    0                     6100
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.8    66.249.69.234    0         0         0          ip          0      34                    0                     19444
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.233.91     118.97.70.138    0         0         0          ip          0      3542                  0                     2550618
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.234.251    208.64.90.253    0         0         0          ip          0      1                     0                     79
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.239.88     120.151.74.102   0         0         0          ip          0      74                    0                     27802
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       59.167.113.186   202.4.234.158    0         0         0          ip          0      214                   0                     111958
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.154.60   108.162.216.194  0         0         0          ip          0      6                     0                     2099
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       37.49.229.203    202.4.237.223    0         0         0          ip          0      227                   0                     21102
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       101.173.170.156  202.4.234.160    0         0         0          ip          0      337                   0                     182842
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.237.223    37.49.229.203    0         0         0          ip          0      240                   0                     133157
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       65.61.164.182    110.173.157.198  0         0         0          ip          0      215                   0                     14748
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       175.44.6.233     202.4.224.190    0         0         0          ip          0      23                    0                     920
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       50.31.164.209    110.173.154.6    0         0         0          ip          0      724                   0                     364549
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.234.160    101.173.170.156  0         0         0          ip          0      439                   0                     474872
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.236.5      185.26.144.112   0         0         0          ip          0      35                    0                     3220
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.224.61     198.143.175.122  0         0         0          ip          0      58                    0                     24860
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.198  65.61.164.182    0         0         0          ip          0      274                   0                     332839
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.236.106    110.33.243.240   0         0         0          ip          0      1903                  0                     2833083
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.155.136  98.249.214.229   0         0         0          ip          0      830                   0                     1128756
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.224.190    175.44.6.233     0         0         0          ip          0      33                    0                     46721
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       108.162.249.196  110.173.154.60   0         0         0          ip          0      12                    0                     2360
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.239.153    210.55.186.165   0         0         0          ip          0      2                     0                     131
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       27.33.97.52      202.4.224.99     0         0         0          ip          0      20                    0                     5287
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       150.101.152.163  110.173.144.2    0         0         0          ip          0      96                    0                     137287
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       31.204.152.238   202.4.227.127    0         0         0          ip          0      3                     0                     120
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.235.221    220.245.163.15   0         0         0          ip          0      76                    0                     45912
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       203.45.188.116   202.4.236.106    0         0         0          ip          0      21                    0                     1199
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       111.223.237.180  202.4.234.1      0         0         0          ip          0      12                    0                     672
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       70.33.213.28     202.4.230.189    0         0         0          ip          0      75                    0                     7966
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       61.160.223.150   202.4.232.196    0         0         0          ip          0      231                   0                     17608
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.227.127    31.204.152.238   0         0         0          ip          0      3                     0                     2654
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.234.1      111.223.237.180  0         0         0          ip          0      12                    0                     672
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       119.225.33.42    110.173.157.181  0         0         0          ip          0      127                   0                     32845
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       59.20.155.62     202.4.228.215    0         0         0          ip          0      41                    0                     1960
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       124.168.5.86     110.173.157.181  0         0         0          ip          0      1226                  0                     218874
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.229.46     101.168.85.64    0         0         0          ip          0      215                   0                     270582
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.228.250    66.249.74.50     0         0         0          ip          0      59                    0                     79643
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       66.198.167.194   202.4.234.251    0         0         0          ip          0      10                    0                     685
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.228.215    59.20.155.62     0         0         0          ip          0      33                    0                     1384
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.234.251    66.198.167.194   0         0         0          ip          0      10                    0                     630
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       180.76.6.134     110.173.155.81   0         0         0          ip          0      39                    0                     2433
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       146.0.73.133     202.4.229.109    0         0         0          ip          0      1                     0                     52
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.155.81   180.76.6.134     0         0         0          ip          0      33                    0                     36876
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       58.172.158.230   202.4.228.137    0         0         0          ip          0      6                     0                     312
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.239.153    120.151.34.163   0         0         0          ip          0      65                    0                     45733
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       166.64.3.2       202.4.229.214    0         0         0          ip          0      198                   0                     31652
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       203.149.67.190   202.4.230.41     0         0         0          ip          0      193                   0                     29039
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       91.121.149.26    202.4.237.137    0         0         0          ip          0      180                   0                     13119
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       14.203.241.186   110.173.157.11   0         0         0          ip          0      413                   0                     77880
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.232.196    61.160.223.150   0         0         0          ip          0      186                   0                     12508
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       83.170.113.210   110.173.158.130  0         0         0          ip          0      2                     0                     104
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.230.33     68.180.225.47    0         0         0          ip          0      4                     0                     3157
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.224.177    187.75.242.92    0         0         0          ip          0      106                   0                     16121
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       165.228.227.52   202.4.230.164    0         0         0          ip          0      2                     0                     80
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.227.112    64.12.88.132     0         0         0          ip          0      24                    0                     1696
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.158.130  83.170.113.210   0         0         0          ip          0      1                     0                     52
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       164.109.106.130  202.4.238.197    0         0         0          ip          0      3676                  0                     4912571
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.45.119.17    110.173.154.20   0         0         0          ip          0      741                   0                     75021
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.154.79   83.170.113.210   0         0         0          ip          0      2                     0                     104
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.230.190    37.49.229.203    0         0         0          ip          0      261                   0                     139148
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.237.137    91.121.149.26    0         0         0          ip          0      192                   0                     136055
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       165.118.1.50     202.4.227.182    0         0         0          ip          0      34                    0                     8523
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       120.23.1.233     202.4.227.180    0         0         0          ip          0      187                   0                     30569
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       89.151.77.6      110.173.154.91   0         0         0          ip          0      29                    0                     35963
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.230.138    120.150.168.128  0         0         0          ip          0      1222                  0                     501384
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       216.140.150.73   202.4.235.107    0         0         0          ip          0      11                    0                     2120
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.154.91   89.151.77.6      0         0         0          ip          0      23                    0                     1469
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       101.187.117.106  110.173.155.109  0         0         0          ip          0      171                   0                     32068
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       108.160.166.125  110.173.158.129  0         0         0          ip          0      28                    0                     12547
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       108.162.249.192  110.173.154.59   0         0         0          ip          0      37                    0                     6463
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.224.13     149.135.123.163  0         0         0          ip          0      254                   0                     66018
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       103.21.170.35    110.173.155.58   0         0         0          ip          0      5                     0                     200
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       210.209.99.177   202.4.226.23     0         0         0          ip          0      195                   0                     21018
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       220.245.178.143  202.4.234.251    0         0         0          ip          0      9                     0                     696
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       46.31.160.136    202.4.234.251    0         0         0          ip          0      4                     0                     296
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.158.129  108.160.166.125  0         0         0          ip          0      29                    0                     6849
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       202.4.226.23     210.209.99.177   0         0         0          ip          0      258                   0                     149538
0      unknown           00:00:00:00:00:00  00:00:00:00:00:00  0      0       0       110.173.157.11   14.203.241.186   0         0         0          ip          0      577                   0                     755174
